value_ms,qos,metric
4.158750001806766,premium,ttfb
4.678152999986196,premium,ttfb
4.707017000328051,premium,ttfb
4.463457000383642,premium,ttfb
4.571731999021722,premium,ttfb
4.619752999133198,premium,ttfb
4.425754999829223,premium,ttfb
4.446654998901067,premium,ttfb
4.436216000613058,premium,ttfb
4.588544001308037,premium,ttfb
3.9708940021228045,premium,ttfb
4.42873100109864,premium,ttfb
4.498181999224471,premium,ttfb
3.875284000969259,premium,ttfb
3.389774999959627,premium,ttfb
2.917620997322956,premium,ttfb
2.974899998662295,premium,ttfb
3.089206002186984,premium,ttfb
3.193143002135912,premium,ttfb
3.362973999173846,premium,ttfb
3.2273180004267488,premium,ttfb
3.3502600017527584,premium,ttfb
2.8076429989596363,premium,ttfb
3.4956550007336773,premium,ttfb
3.3774420007830486,premium,ttfb
3.2595080010651145,premium,ttfb
3.093504001299152,premium,ttfb
5.4643709991069045,premium,ttfb
4.59562600008212,premium,ttfb
4.775948000315111,premium,ttfb
4.4439700031944085,premium,ttfb
4.463486999156885,premium,ttfb
4.676009000831982,premium,ttfb
4.6625029972346965,premium,ttfb
4.57685100263916,premium,ttfb
4.693873001087923,premium,ttfb
4.1983449991676025,premium,ttfb
3.9637110021431,premium,ttfb
3.8809149991720915,premium,ttfb
3.7726289992860984,premium,ttfb
3.847992000373779,premium,ttfb
3.55850400228519,premium,ttfb
3.8156410009833053,premium,ttfb
3.4628939974936657,premium,ttfb
3.2035419972089585,premium,ttfb
3.7192379968473688,premium,ttfb
3.6045109991391655,premium,ttfb
3.9599629999429453,premium,ttfb
4.154101003223332,premium,ttfb
4.437207000592025,premium,ttfb
5.183098997804336,premium,ttfb
4.610184001649031,premium,ttfb
3.9247669992619194,premium,ttfb
3.9930860002641566,premium,ttfb
3.357823999976972,premium,ttfb
3.777909001655644,premium,ttfb
3.5677619998750743,premium,ttfb
3.9489429982495494,premium,ttfb
3.7695329992857296,premium,ttfb
4.335554000135744,premium,ttfb
3.9383430012094323,premium,ttfb
3.479163999145385,premium,ttfb
3.514580999762984,premium,ttfb
3.678881999803707,premium,ttfb
3.614329998526955,premium,ttfb
3.6268139992898796,premium,ttfb
3.8295470003504306,premium,ttfb
3.88985099925776,premium,ttfb
4.6924700000090525,premium,ttfb
4.648836998967454,premium,ttfb
4.523911000433145,premium,ttfb
4.340804000094067,premium,ttfb
4.550771998765413,premium,ttfb
3.98006199975498,premium,ttfb
3.518818997690687,premium,ttfb
3.734197001904249,premium,ttfb
2.993465001054574,premium,ttfb
3.2613719995424617,premium,ttfb
3.0920110002625734,premium,ttfb
3.0359459997271188,premium,ttfb
4.163247998803854,premium,ttfb
4.723728998214938,premium,ttfb
4.544109000562457,premium,ttfb
4.224023999995552,premium,ttfb
3.3106849987234455,premium,ttfb
3.4103139987564646,premium,ttfb
3.0311859991343226,premium,ttfb
3.812524999375455,premium,ttfb
3.770935996726621,premium,ttfb
3.7512800008698832,premium,ttfb
3.586957998777507,premium,ttfb
3.5697050007001963,premium,ttfb
4.075783002917888,premium,ttfb
4.408472999784863,premium,ttfb
4.314235000492772,premium,ttfb
3.828544999123551,premium,ttfb
3.9121429981605615,premium,ttfb
3.658863999589812,premium,ttfb
3.7816860021848697,premium,ttfb
3.731050997885177,premium,ttfb
3.337236001243582,premium,ttfb
3.8583019995712675,premium,ttfb
3.2717409994802438,premium,ttfb
3.306397997221211,premium,ttfb
3.951507998863235,premium,ttfb
3.813475999777438,premium,ttfb
3.717734998645028,premium,ttfb
3.2342710001103114,premium,ttfb
5.1791410005535,premium,ttfb
3.940336999221472,premium,ttfb
3.714809998200508,premium,ttfb
3.877187002217397,premium,ttfb
3.287480998551473,premium,ttfb
3.650168000604026,premium,ttfb
3.664685002149781,premium,ttfb
3.412507998291403,premium,ttfb
3.5272649984108284,premium,ttfb
3.684672999952454,premium,ttfb
3.6100710021855775,premium,ttfb
3.555949999281438,premium,ttfb
3.626112000347348,premium,ttfb
3.2418950031569693,premium,ttfb
3.832282000075793,premium,ttfb
3.917453999747522,premium,ttfb
4.420174002007116,premium,ttfb
4.62069399873144,premium,ttfb
4.857692998484708,premium,ttfb
4.747353999846382,premium,ttfb
4.834600000322098,premium,ttfb
3.983127997344127,premium,ttfb
4.002803998446325,premium,ttfb
3.904418997990433,premium,ttfb
3.3773210016079247,premium,ttfb
4.1322699980810285,premium,ttfb
3.943773001083173,premium,ttfb
4.116470001463313,premium,ttfb
4.213873999105999,premium,ttfb
4.5583659994008485,premium,ttfb
4.409645000123419,premium,ttfb
4.117962998861913,premium,ttfb
4.704301998572191,premium,ttfb
4.661211001803167,premium,ttfb
4.489666000154102,premium,ttfb
4.452817000128562,premium,ttfb
3.7838009993720334,premium,ttfb
3.2584459986537695,premium,ttfb
4.010559001471847,premium,ttfb
3.9753729979565833,premium,ttfb
3.677770000649616,premium,ttfb
3.229411999200238,premium,ttfb
3.610331998061156,premium,ttfb
2.959410998300882,premium,ttfb
3.4702269986155443,premium,ttfb
3.191849998984253,premium,ttfb
2.8581990009115543,premium,ttfb
3.1250540014298167,premium,ttfb
3.3489279994682875,premium,ttfb
3.848753000056604,premium,ttfb
3.748003000509925,premium,ttfb
3.7103510003362317,premium,ttfb
4.183716999250464,premium,ttfb
4.764716999488883,premium,ttfb
4.34752799992566,premium,ttfb
3.1492300004174467,premium,ttfb
3.4882110012404155,premium,ttfb
3.543565999279963,premium,ttfb
3.1654000013077166,premium,ttfb
3.6575120029738173,premium,ttfb
3.795252003328642,premium,ttfb
3.4008559996436816,premium,ttfb
3.600333002395928,premium,ttfb
3.465247998974519,premium,ttfb
3.1565940007567406,premium,ttfb
3.917343001376139,premium,ttfb
3.528116998495534,premium,ttfb
3.1434789998456836,premium,ttfb
4.001442001026589,premium,ttfb
3.3562520002305973,premium,ttfb
3.747241000382928,premium,ttfb
3.0454430016106926,premium,ttfb
3.443696998147061,premium,ttfb
3.5167250025551766,premium,ttfb
3.539938999892911,premium,ttfb
3.5490970003593247,premium,ttfb
3.1173690003925003,premium,ttfb
3.1255550020432565,premium,ttfb
3.459265997662442,premium,ttfb
3.5117859988531563,premium,ttfb
3.207219000614714,premium,ttfb
4.027852999570314,premium,ttfb
3.357523997692624,premium,ttfb
3.2629850029479712,premium,ttfb
3.710231998411473,premium,ttfb
4.311189000873128,premium,ttfb
3.866787999868393,premium,ttfb
3.449347997957375,premium,ttfb
3.826750998996431,premium,ttfb
3.634147000411758,premium,ttfb
3.874523001286434,premium,ttfb
3.9255680021597072,premium,ttfb
3.8466699988930486,premium,ttfb
3.254087998357136,premium,ttfb
3.0664229998365045,premium,ttfb
3.75216099928366,premium,ttfb
3.476257999864174,premium,ttfb
3.9408970005752053,premium,ttfb
3.288282998255454,premium,ttfb
3.014385001733899,premium,ttfb
3.31946200094535,premium,ttfb
3.450791002251208,premium,ttfb
3.0966100021032616,premium,ttfb
3.2892639974306803,premium,ttfb
3.6516010004561394,premium,ttfb
3.7004529986006673,premium,ttfb
3.973360002419213,premium,ttfb
3.8506769997184165,premium,ttfb
3.43996999799856,premium,ttfb
3.1951169985404704,premium,ttfb
3.6936100004822947,premium,ttfb
3.099695997661911,premium,ttfb
3.11494500056142,premium,ttfb
3.975604002334876,premium,ttfb
4.079259000718594,premium,ttfb
3.265280000050552,premium,ttfb
3.2085820021166,premium,ttfb
3.1729149995953776,premium,ttfb
3.6984590005886275,premium,ttfb
5.557707998377737,premium,ttfb
4.724059999716701,premium,ttfb
3.8134870010253508,premium,ttfb
3.265169001679169,premium,ttfb
3.1537079994450323,premium,ttfb
3.5798440003418364,premium,ttfb
2.9398039987427182,premium,ttfb
2.918843998486409,premium,ttfb
3.29174999933457,premium,ttfb
2.9882150010962505,premium,ttfb
3.003754998644581,premium,ttfb
3.3933519989659544,premium,ttfb
3.43325699941488,premium,ttfb
3.5295900015626103,premium,ttfb
3.202951000275789,premium,ttfb
3.588020001188852,premium,ttfb
3.176139998686267,premium,ttfb
3.0921510006010067,premium,ttfb
2.9468969987647142,premium,ttfb
3.3464929983892944,premium,ttfb
3.2024409993027803,premium,ttfb
3.045844001462683,premium,ttfb
2.979117001814302,premium,ttfb
3.5101630019198637,premium,ttfb
3.2555809993937146,premium,ttfb
3.1112280012166593,premium,ttfb
2.9679660001420416,premium,ttfb
3.6204409989295527,premium,ttfb
3.5711880009330343,premium,ttfb
3.1203350008581765,premium,ttfb
3.470618001301773,premium,ttfb
3.540249999787193,premium,ttfb
3.195097000570968,premium,ttfb
2.9537390000768937,premium,ttfb
3.602205997594865,premium,ttfb
4.597801002091728,premium,ttfb
4.34421200043289,premium,ttfb
3.915399000106845,premium,ttfb
3.164087000186555,premium,ttfb
2.793275998556055,premium,ttfb
3.0739670000912156,premium,ttfb
3.204544002073817,premium,ttfb
3.3927810000022873,premium,ttfb
3.473052001936594,premium,ttfb
4.272065001714509,premium,ttfb
3.385897998668952,premium,ttfb
3.7824579994776286,premium,ttfb
3.9852819973020814,premium,ttfb
4.028513001685496,premium,ttfb
3.9605349993507843,premium,ttfb
3.604220000852365,premium,ttfb
3.9008630010357592,premium,ttfb
4.067668000061531,premium,ttfb
3.998375999799464,premium,ttfb
3.911402000085218,premium,ttfb
4.0811329999996815,premium,ttfb
3.797886998654576,premium,ttfb
3.4179879985458683,premium,ttfb
2.9530680003517773,premium,ttfb
3.2907679997151718,premium,ttfb
3.530932001012843,premium,ttfb
3.170609001244884,premium,ttfb
2.8360369979054667,premium,ttfb
3.2311050017597154,premium,ttfb
4.264180002792273,premium,ttfb
4.579365999234142,premium,ttfb
4.651422997994814,premium,ttfb
4.618230002961354,premium,ttfb
4.640541999833658,premium,ttfb
4.718078998848796,premium,ttfb
4.670728998462437,premium,ttfb
4.5837239995307755,premium,ttfb
4.4893159974890295,premium,ttfb
4.396569998789346,premium,ttfb
4.45992999812006,premium,ttfb
4.5752180012641475,premium,ttfb
4.605866000929382,premium,ttfb
4.381230999570107,premium,ttfb
4.615734997059917,premium,ttfb
4.700665002019377,premium,ttfb
4.744568999740295,premium,ttfb
4.763904998981161,premium,ttfb
4.73821600098745,premium,ttfb
4.773542998009361,premium,ttfb
4.401088001031894,premium,ttfb
4.524222000327427,premium,ttfb
4.441616001713555,premium,ttfb
4.389826997794444,premium,ttfb
4.430975001014303,premium,ttfb
4.392031998577295,premium,ttfb
4.833025999687379,premium,ttfb
5.942505998973502,premium,ttfb
4.6756579977227375,premium,ttfb
3.451131000474561,premium,ttfb
3.714639002282638,premium,ttfb
3.702566998981638,premium,ttfb
3.4990919994015712,premium,ttfb
3.670796999358572,premium,ttfb
4.001682002126472,premium,ttfb
3.8412699977925513,premium,ttfb
3.6760769980901387,premium,ttfb
3.0730250000488013,premium,ttfb
3.7975259983795695,premium,ttfb
3.31463299880852,premium,ttfb
3.5607280005933717,premium,ttfb
3.7663369985239115,premium,ttfb
4.532758001005277,premium,ttfb
3.980372999649262,premium,ttfb
3.8618479993601795,premium,ttfb
3.6611380019166972,premium,ttfb
3.91281499832985,premium,ttfb
4.388866000226699,premium,ttfb
4.438179003045661,premium,ttfb
3.8109019988041837,premium,ttfb
4.131458998017479,premium,ttfb
4.545321997284191,premium,ttfb
4.326466998463729,premium,ttfb
4.241156002535718,premium,ttfb
3.3811790017352905,premium,ttfb
2.73444400227163,premium,ttfb
3.1667830007791054,premium,ttfb
2.783397001621779,premium,ttfb
3.914417000487447,premium,ttfb
3.6469820006459486,premium,ttfb
4.037680999317672,premium,ttfb
3.8426020000770222,premium,ttfb
3.791445000388194,premium,ttfb
4.557946002023527,premium,ttfb
3.2326779983122833,premium,ttfb
3.1257849987014197,premium,ttfb
20.369768000819022,premium,ttfb
4.964163999829907,premium,ttfb
4.887559000053443,premium,ttfb
4.376921999210026,premium,ttfb
4.233310002746293,premium,ttfb
4.2253059982613195,premium,ttfb
3.8869460004207212,premium,ttfb
3.7456779973581433,premium,ttfb
3.8773970009060577,premium,ttfb
4.188766997685889,premium,ttfb
3.9026049998938106,premium,ttfb
3.6080870013392996,premium,ttfb
3.922903000784572,premium,ttfb
3.802987001108704,premium,ttfb
3.8115930001367815,premium,ttfb
3.047195998078678,premium,ttfb
3.440119999140734,premium,ttfb
3.518117002386134,premium,ttfb
3.548666001734091,premium,ttfb
3.468013001111103,premium,ttfb
3.6456889974942897,premium,ttfb
4.4481680015451275,premium,ttfb
3.8834590013721026,premium,ttfb
4.918367998470785,premium,ttfb
4.404355000588112,premium,ttfb
3.8845710005261935,premium,ttfb
4.112984002858866,premium,ttfb
3.3096430015575606,premium,ttfb
3.329459999804385,premium,ttfb
4.702268000983167,premium,ttfb
4.540351998002734,premium,ttfb
4.117741998925339,premium,ttfb
3.9202579973789398,premium,ttfb
3.9729189993522596,premium,ttfb
4.491989999223733,premium,ttfb
4.496949997701449,premium,ttfb
4.361904997495003,premium,ttfb
4.310076001274865,premium,ttfb
3.832501999568194,premium,ttfb
3.232457002013689,premium,ttfb
3.4933999995701015,premium,ttfb
3.896903999702772,premium,ttfb
3.4066459993482567,premium,ttfb
3.446982998866588,premium,ttfb
3.7266420004016254,premium,ttfb
3.6235070001566783,premium,ttfb
3.81569999808562,premium,ttfb
3.8672180016874336,premium,ttfb
3.4533639991423115,premium,ttfb
4.107853997993516,premium,ttfb
3.7579410018224735,premium,ttfb
3.8702740021108184,premium,ttfb
3.185859000950586,premium,ttfb
3.2161460003408138,premium,ttfb
3.121015997749055,premium,ttfb
3.3746259978215676,premium,ttfb
3.4077679993060883,premium,ttfb
3.706072999193566,premium,ttfb
3.0889659974491224,premium,ttfb
3.2461230002809316,premium,ttfb
3.7652659993909765,premium,ttfb
4.3817119985760655,premium,ttfb
4.494865999731701,premium,ttfb
4.774024000653299,premium,ttfb
4.874685000686441,premium,ttfb
4.721836001408519,premium,ttfb
4.56038999982411,premium,ttfb
4.619101000571391,premium,ttfb
4.457183997146785,premium,ttfb
4.558636999718146,premium,ttfb
4.37002000035136,premium,ttfb
3.929746999347117,premium,ttfb
3.5707970018847845,premium,ttfb
3.9510970018454827,premium,ttfb
4.202312000415986,premium,ttfb
4.477091999433469,premium,ttfb
3.896824000548804,premium,ttfb
4.289266998966923,premium,ttfb
3.8033269993320573,premium,ttfb
4.019657000753796,premium,ttfb
4.640651000954676,premium,ttfb
4.54392900064704,premium,ttfb
4.488735001359601,premium,ttfb
4.744728001242038,premium,ttfb
4.821062997507397,premium,ttfb
5.491271000209963,premium,ttfb
4.650259998015827,premium,ttfb
4.580578002787661,premium,ttfb
4.490065999561921,premium,ttfb
4.4141629987279885,premium,ttfb
4.3330199987394735,premium,ttfb
4.275882001820719,premium,ttfb
4.524501000560122,premium,ttfb
4.4891150027979165,premium,ttfb
4.779473998496542,premium,ttfb
4.7156939981505275,premium,ttfb
4.802006998943398,premium,ttfb
3.966145999584114,premium,ttfb
3.259498000261374,premium,ttfb
3.286029001174029,premium,ttfb
3.7753849974251352,premium,ttfb
3.6762269992323127,premium,ttfb
3.605793997849105,premium,ttfb
3.1506420018558856,premium,ttfb
3.5616599998320453,premium,ttfb
4.074050000781426,premium,ttfb
4.83154300309252,premium,ttfb
4.023774999950547,premium,ttfb
4.820152000320377,premium,ttfb
6.601543002034305,premium,ttfb
4.594223999447422,premium,ttfb
4.5810490009898786,premium,ttfb
3.329080002004048,premium,ttfb
3.4669720007514115,premium,ttfb
3.3944940005312674,premium,ttfb
3.4799050008587074,premium,ttfb
3.600363001169171,premium,ttfb
3.1377669984067325,premium,ttfb
3.5864769997715484,premium,ttfb
3.8314299999910872,premium,ttfb
3.78470099894912,premium,ttfb
3.2121989970619325,premium,ttfb
2.89839499964728,premium,ttfb
4.012624001916265,premium,ttfb
3.659745998447761,premium,ttfb
3.5632130020530894,premium,ttfb
3.8924759974179324,premium,ttfb
3.4047830013150815,premium,ttfb
3.982316000474384,premium,ttfb
3.4584240020194557,premium,ttfb
3.3903960029419977,premium,ttfb
4.158580002695089,premium,ttfb
4.707367999799317,premium,ttfb
4.443437999725575,premium,ttfb
4.547915999864927,premium,ttfb
4.524401996604865,premium,ttfb
5.59027900089859,premium,ttfb
4.648616999475053,premium,ttfb
4.564787999697728,premium,ttfb
4.608441002346808,premium,ttfb
4.587600997183472,premium,ttfb
4.6709590023965575,premium,ttfb
4.573393998725805,premium,ttfb
4.535623000265332,premium,ttfb
4.754817000502953,premium,ttfb
4.63063300048816,premium,ttfb
4.602680000971304,premium,ttfb
4.581860001053428,premium,ttfb
4.015147998870816,premium,ttfb
4.113603998121107,premium,ttfb
3.7727389972133096,premium,ttfb
3.935949000151595,premium,ttfb
3.777409001486376,premium,ttfb
3.8303780020214617,premium,ttfb
3.960425001423573,premium,ttfb
3.8635310011159163,premium,ttfb
3.757511000003433,premium,ttfb
3.3113460012828,premium,ttfb
4.426777002663584,premium,ttfb
3.1919100001687184,premium,ttfb
3.7076959997648373,premium,ttfb
3.2701380005164538,premium,ttfb
3.616162997786887,premium,ttfb
3.8452959997812286,premium,ttfb
3.576268001779681,premium,ttfb
2.9100869978719857,premium,ttfb
3.5563999990699813,premium,ttfb
4.398173001391115,premium,ttfb
4.2333810015406925,premium,ttfb
4.565127997921081,premium,ttfb
3.021638000063831,premium,ttfb
3.5345680007594638,premium,ttfb
3.5790129986708052,premium,ttfb
3.3243210018554237,premium,ttfb
3.5239079988969024,premium,ttfb
2.8802400011045393,premium,ttfb
2.7934869976888876,premium,ttfb
2.8582390004885383,premium,ttfb
2.733492998231668,premium,ttfb
2.9582579991256353,premium,ttfb
2.7997179968224373,premium,ttfb
3.0198950007616077,premium,ttfb
2.9643099987879395,premium,ttfb
3.442625002207933,premium,ttfb
3.1932019992382266,premium,ttfb
3.441863002080936,premium,ttfb
3.257113003201084,premium,ttfb
3.205494998837821,premium,ttfb
4.216028002701933,premium,ttfb
4.56621100238408,premium,ttfb
3.605401998356683,premium,ttfb
3.4137100010411814,premium,ttfb
4.162876997725107,premium,ttfb
4.532617000222672,premium,ttfb
4.327840000769356,premium,ttfb
3.7083380011608824,premium,ttfb
4.172315999312559,premium,ttfb
3.8016439975763205,premium,ttfb
3.4746849996736273,premium,ttfb
3.827773998636985,premium,ttfb
3.9409769997291733,premium,ttfb
3.649796999525279,premium,ttfb
3.630720999353798,premium,ttfb
3.489843998977449,premium,ttfb
3.5701460001291707,premium,ttfb
3.7690719982492737,premium,ttfb
3.0129719998512883,premium,ttfb
2.8603719983948395,premium,ttfb
2.7878059991053306,premium,ttfb
2.870952001103433,premium,ttfb
2.814396000758279,premium,ttfb
3.0650089975097217,premium,ttfb
2.895468998758588,premium,ttfb
3.123361002508318,premium,ttfb
3.949904999899445,premium,ttfb
3.5206920001655817,premium,ttfb
3.8600240004598163,premium,ttfb
3.7505069994949736,premium,ttfb
3.0639479991805274,premium,ttfb
3.1805780017748475,premium,ttfb
3.339940998557722,premium,ttfb
3.7785700005770195,premium,ttfb
5.769178002083208,premium,ttfb
4.154901998845162,premium,ttfb
3.4056650001730304,premium,ttfb
3.70950999786146,premium,ttfb
3.7581409997073933,premium,ttfb
3.550769000867149,premium,ttfb
3.8355879987648223,premium,ttfb
3.9266599997063167,premium,ttfb
3.8508670004375745,premium,ttfb
3.42211599854636,premium,ttfb
3.351913001097273,premium,ttfb
3.3424049979657866,premium,ttfb
3.537503998813918,premium,ttfb
3.6029580005561,premium,ttfb
3.7127260002307594,premium,ttfb
4.146044997469289,premium,ttfb
4.140444998483872,premium,ttfb
3.6018250029883347,premium,ttfb
3.5243590027675964,premium,ttfb
3.5675600011018105,premium,ttfb
4.664246000174899,premium,ttfb
4.387442997540347,premium,ttfb
4.51885100119398,premium,ttfb
4.843785998673411,premium,ttfb
4.805112002941314,premium,ttfb
4.4452019974414725,premium,ttfb
4.637717000150587,premium,ttfb
4.046746998938033,premium,ttfb
3.718577001563972,premium,ttfb
4.472764001548057,premium,ttfb
4.518180001468863,premium,ttfb
4.635992998373695,premium,ttfb
4.565478997392347,premium,ttfb
4.546833999484079,premium,ttfb
3.7200290025793947,premium,ttfb
3.9713549995212816,premium,ttfb
3.5325150020071305,premium,ttfb
2.7523790013219696,premium,ttfb
2.8391029991325922,premium,ttfb
2.7636400009214412,premium,ttfb
3.2580650004092604,premium,ttfb
2.819856999849435,premium,ttfb
3.073685998970177,premium,ttfb
2.7652429998852313,premium,ttfb
2.6718259978224523,premium,ttfb
3.5587540005508345,premium,ttfb
3.25833700117073,premium,ttfb
3.034833000128856,premium,ttfb
3.857108997181058,premium,ttfb
3.24160400123219,premium,ttfb
2.654333002283238,premium,ttfb
3.098774002864957,premium,ttfb
3.100265999819385,premium,ttfb
3.0753489991184324,premium,ttfb
3.8526210009877104,premium,ttfb
4.14164700123365,premium,ttfb
3.4277369995834306,premium,ttfb
3.1416150013683364,premium,ttfb
2.9072210018057376,premium,ttfb
3.1109569972613826,premium,ttfb
3.816602002189029,premium,ttfb
5.360103001294192,premium,ttfb
4.226297998684458,premium,ttfb
3.3475149975856766,premium,ttfb
3.253465998568572,premium,ttfb
3.733334997377824,premium,ttfb
4.1900690011971164,premium,ttfb
3.9588020008523017,premium,ttfb
3.4576640027808025,premium,ttfb
3.728946998307947,premium,ttfb
3.6147600003459956,premium,ttfb
3.3645880030235276,premium,ttfb
3.4180180009570904,premium,ttfb
3.728937001142185,premium,ttfb
3.5752260009758174,premium,ttfb
4.044894001708599,premium,ttfb
5.055626999819651,premium,ttfb
3.9651529987168033,premium,ttfb
3.958330999012105,premium,ttfb
4.0593619996798225,premium,ttfb
4.473324999707984,premium,ttfb
4.7036809992277995,premium,ttfb
4.190889998426428,premium,ttfb
4.303153000364546,premium,ttfb
3.6492859981080983,premium,ttfb
3.3157539983221795,premium,ttfb
3.2120680007210467,premium,ttfb
3.284686001279624,premium,ttfb
3.269525997893652,premium,ttfb
3.4103239995602053,premium,ttfb
4.391048998513725,premium,ttfb
3.4607580018928275,premium,ttfb
3.407177999179112,premium,ttfb
3.3197619995917194,premium,ttfb
3.705571998580126,premium,ttfb
3.619289000198478,premium,ttfb
3.191047999280272,premium,ttfb
3.005648002726957,premium,ttfb
3.36823399993591,premium,ttfb
3.0814409983577207,premium,ttfb
3.2066589992609806,premium,ttfb
3.624589000537526,premium,ttfb
3.5310419989400543,premium,ttfb
3.591526998206973,premium,ttfb
3.2067079991975334,premium,ttfb
4.020768999907887,premium,ttfb
3.9435120015696157,premium,ttfb
3.7578209994535428,premium,ttfb
4.217680998408468,premium,ttfb
3.6327250018075574,premium,ttfb
4.1229620001104195,premium,ttfb
3.612536002037814,premium,ttfb
3.3335890002490487,premium,ttfb
3.378343000804307,premium,ttfb
3.8994489987089764,premium,ttfb
3.388363002159167,premium,ttfb
2.852837998943869,premium,ttfb
2.930806000222219,premium,ttfb
3.7060430004203226,premium,ttfb
3.3635950021562167,premium,ttfb
3.2742170005803928,premium,ttfb
3.057665999222081,premium,ttfb
3.870243002893403,premium,ttfb
4.4784050005546305,premium,ttfb
4.398744000354782,premium,ttfb
4.345573001046432,premium,ttfb
4.406218002259266,premium,ttfb
4.293994999898132,premium,ttfb
4.604784000548534,premium,ttfb
4.718219002825208,premium,ttfb
5.0080670007446315,premium,ttfb
4.6202129997254815,premium,ttfb
4.63094299993827,premium,ttfb
4.394296000100439,premium,ttfb
4.378826000902336,premium,ttfb
4.41879199934192,premium,ttfb
4.340183000749676,premium,ttfb
4.422388999955729,premium,ttfb
4.422669000632595,premium,ttfb
4.4124800006102305,premium,ttfb
4.57564900352736,premium,ttfb
4.546413998468779,premium,ttfb
4.498303002037574,premium,ttfb
4.540753001492703,premium,ttfb
4.511907998676179,premium,ttfb
4.116550000617281,premium,ttfb
4.2799089969776105,premium,ttfb
4.261204001522856,premium,ttfb
4.221277999022277,premium,ttfb
4.784273001860129,premium,ttfb
4.5877210031903815,premium,ttfb
4.7031899994181,premium,ttfb
4.725192000478273,premium,ttfb
4.591758999595186,premium,ttfb
5.69443600033992,premium,ttfb
4.045164998387918,premium,ttfb
3.847110998322023,premium,ttfb
3.8753030021325685,premium,ttfb
3.7661060014215764,premium,ttfb
3.707174997543916,premium,ttfb
3.736390997801209,premium,ttfb
3.6305200010247063,premium,ttfb
3.8390450026781764,premium,ttfb
3.764633998798672,premium,ttfb
3.8535719977517147,premium,ttfb
3.634186999988742,premium,ttfb
4.022713001177181,premium,ttfb
4.006181003205711,premium,ttfb
3.847070001938846,premium,ttfb
3.9580800003022887,premium,ttfb
3.8204999982554,premium,ttfb
4.534391002380289,premium,ttfb
4.440101998625323,premium,ttfb
4.577712999889627,premium,ttfb
4.548817996692378,premium,ttfb
6.366757999785477,premium,ttfb
4.714680999313714,premium,ttfb
4.397741999127902,premium,ttfb
3.8929969996388536,premium,ttfb
4.426255996804684,premium,ttfb
4.575879000185523,premium,ttfb
4.650961000152165,premium,ttfb
4.552434998913668,premium,ttfb
4.693200997280655,premium,ttfb
4.577972998959012,premium,ttfb
5.005432001780719,premium,ttfb
4.792137999174884,premium,ttfb
4.630634000932332,premium,ttfb
4.729460000817198,premium,ttfb
3.885311998601537,premium,ttfb
3.613176999351708,premium,ttfb
3.8020650026737712,premium,ttfb
3.560607998224441,premium,ttfb
3.5498379984346684,premium,ttfb
3.9338839997071773,premium,ttfb
3.9342249983747024,premium,ttfb
3.8474300017696805,premium,ttfb
4.668595000111964,premium,ttfb
4.787879999639699,premium,ttfb
4.7515320002275985,premium,ttfb
5.121862999658333,premium,ttfb
4.563316000712803,premium,ttfb
3.6941899998055305,premium,ttfb
3.862027999275597,premium,ttfb
3.791524999542162,premium,ttfb
3.7600859977828804,premium,ttfb
4.038683000544552,premium,ttfb
3.9206900000863243,premium,ttfb
4.080552000232274,premium,ttfb
3.9333040003839415,premium,ttfb
3.707215000758879,premium,ttfb
4.048752001835965,premium,ttfb
3.891112999554025,premium,ttfb
3.7443960027303547,premium,ttfb
3.8424109989136923,premium,ttfb
3.920439001376508,premium,ttfb
3.860575998260174,premium,ttfb
3.9945690004969947,premium,ttfb
3.52318700242904,premium,ttfb
3.793198000494158,premium,ttfb
3.060331000597216,premium,ttfb
3.3451999988756143,premium,ttfb
3.9495740020356607,premium,ttfb
3.9329219980572816,premium,ttfb
3.6072460025025066,premium,ttfb
3.8132369991217274,premium,ttfb
3.3347809985571075,premium,ttfb
3.7401379995571915,premium,ttfb
5.3876159981882665,premium,ttfb
3.592518998630112,premium,ttfb
4.743325996969361,premium,ttfb
4.407640000863466,premium,ttfb
3.836589999991702,premium,ttfb
4.4792859989684075,premium,ttfb
4.4374979988788255,premium,ttfb
4.580829001497477,premium,ttfb
4.5340399992710445,premium,ttfb
4.532546998234466,premium,ttfb
4.689133002102608,premium,ttfb
4.133743001148105,premium,ttfb
3.697758002090268,premium,ttfb
4.22321199948783,premium,ttfb
3.2260750012937933,premium,ttfb
3.569024000171339,premium,ttfb
3.3082699992519338,premium,ttfb
3.839515000436222,premium,ttfb
3.330763000121806,premium,ttfb
3.8499850015796255,premium,ttfb
3.8020249994588085,premium,ttfb
3.2077200012281537,premium,ttfb
3.2463930001540575,premium,ttfb
3.3305129982181825,premium,ttfb
3.4993129993381444,premium,ttfb
3.4829209980671294,premium,ttfb
3.680554000311531,premium,ttfb
3.2650089997332543,premium,ttfb
3.1996850011637434,premium,ttfb
3.4780419991875533,premium,ttfb
3.452994998951908,premium,ttfb
3.381588998308871,premium,ttfb
5.751313998189289,premium,ttfb
4.681218997575343,premium,ttfb
4.136888997891219,premium,ttfb
3.2595479970041197,premium,ttfb
3.387229997315444,premium,ttfb
3.7036889989394695,premium,ttfb
3.6188779995427467,premium,ttfb
3.7351379978645127,premium,ttfb
4.2820029993890785,premium,ttfb
4.56239400227787,premium,ttfb
3.7988490003044717,premium,ttfb
3.6983480022172444,premium,ttfb
3.7027670005045366,premium,ttfb
4.680857997300336,premium,ttfb
